0 0.0
11 0.08
22 0.08
33 0.048
44 0.0679333333333
55 0.0804222222222
66 0.0387037037037
77 0.0112037037037
88 0.01375
99 0.0262708333333
110 0.0150208333333
121 0.0
132 0.0440459490741
143 0.0312855941358
154 0.019163125
165 0.0221689506173
176 0.0169225540123
187 0.0290195653935
198 0.000736495691872
209 0.00432847880498
220 0.00127515367798
231 0.00126508188925
242 0.00202031155532
253 0.000150297082369
264 0.0
275 0.000336142436369
286 0.000155081873312
297 0.000100198054913
308 0.0
319 4.57158150315e-05
330 7.70334385756e-05
341 8.04190369727e-05
352 6.52186541813e-06
363 4.01388994889e-06
374 1.36742534476e-06
385 8.72545859684e-07
396 3.83288328523e-07
407 5.2361218293e-08
418 1.36370630434e-08
429 0.0
440 0.0
451 6.63627869831e-09
462 0.0
473 1.36370630434e-09
484 0.0
495 7.27239142958e-10
506 1.09085871444e-10
517 0.0
528 8.41794015022e-11
539 3.46520076283e-10
550 3.70369676048e-11
561 1.11110902814e-11
572 3.06301028898e-11
583 1.81879032548e-11
594 5.68231746011e-12
605 1.02880465569e-12
616 7.13873460587e-13
627 2.17814064994e-13
638 8.00403577021e-14
649 4.67262628748e-15
660 5.62445756826e-15
671 3.51528598016e-15
682 1.94692761978e-15
693 0.0
704 0.0
715 0.0065460616095
726 0.00135542139752
737 0.00064837181656
748 0.000732535465825
759 0.000357695509376
770 0.000197784575773
781 3.740606634e-05
792 2.33787914625e-05
803 2.15084881455e-05
814 0.0
825 1.246868878e-06
836 1.1221819902e-06
847 0.0
858 5.06540481688e-07
869 3.98305336028e-07
880 0.0
891 9.98649610621e-08
902 1.10832789156e-08
913 1.00153588117e-08
924 2.493737756e-08
935 0.0
946 9.38037929051e-10
957 2.81411378715e-09
968 3.77264067382e-10
979 4.95075573666e-10
990 3.43412746106e-10
1001 7.53860016581e-11
1012 6.61808178022e-11
1023 0.0
1034 0.0
1045 1.30283045702e-11
1056 3.47421455204e-12
1067 4.63228606939e-12
1078 7.53241388634e-12
1089 2.31614303469e-13
1100 9.82381180314e-13
1111 2.14457688398e-13
1122 1.60843266298e-13
1133 3.32409417016e-13
1144 1.60843266298e-13
1155 1.98785780399e-13
1166 5.36144220994e-14
1177 4.28915376795e-15
1188 2.83194126987e-14
1199 2.20873089333e-15
1210 4.41746178665e-15
1221 9.11394259809e-15
1232 5.63129637625e-15
1243 0.0
1254 1.98571933702e-15
1265 1.05905031307e-15
1276 1.32381289134e-16
1287 7.39977462341e-16
1298 0.0
1309 0.0
1320 1.6149762965e-16
1331 7.46294803061e-17
1342 8.43883573898e-18
1353 0.0
1364 0.0170511432701
1375 5.88361285042e-18
1386 0.00258632626025
1397 0.0067143106415
1408 0.0
1419 0.00851627552852
1430 0.00114167903519
1441 0.0207649178765
1452 0.00294210721481
1463 0.0015298957517
1474 0.000353052865777
1485 0.00110623231277
1496 0.000858114604318
1507 0.0
1518 0.000213450589204
1529 5.23041282632e-05
1540 0.000148739864748
1551 5.0669624255e-05
1562 3.26900801645e-05
1573 8.17252004113e-06
1584 1.41657014046e-05
1595 5.0669624255e-06
1606 4.66741700127e-06
1617 2.72417334704e-06
1628 4.23760298429e-07
1639 9.76666592569e-07
1650 0.00667511731041
1661 0.00370855751679
1672 0.0
1683 0.00299104924763
1694 0.0209980955371
1705 0.0309787571936
1716 0.00817228153074
1727 0.00519860146916
1738 0.00574894625279
1749 0.0026343824107
1760 0.0
1771 0.00153933139198
1782 0.000895480766287
1793 0.00051949515409
1804 4.93524610578e-05
1815 0.000507186494981
1826 0.00015772391463
1837 1.87874709397e-05
1848 9.15188146618e-06
1859 4.36482328575e-06
1870 2.50643385945e-06
1881 1.06783923541e-05
1892 3.52526917999e-05
1903 4.29032628459e-06
1914 1.2228410668e-06
1925 2.5612026647e-07
1936 5.42725231643e-08
1947 2.17090092657e-08
1958 2.95150440283e-08
1969 3.84267112648e-08
1980 3.68938050354e-09
1991 6.95789834224e-09
2002 0.0
2013 1.26521965142e-09
2024 2.53043930284e-10
2035 2.53043930284e-10
2046 1.65311237911e-09
2057 4.49810890473e-10
2068 2.4881303577e-10
2079 4.83769385917e-10
2090 1.58069458018e-10
2101 1.96766960189e-11
2112 0.00554906967366
2123 0.000488888888889
2134 5.86666666667e-05
2145 0.000317777777778
2156 0.000134444444444
2167 4.88888888889e-05
2178 4.88888888889e-06
2189 2.58500024596e-05
